Route Number,Route Direction,Stops,City Name,Date,Stop Time 1,Stop Time 2,Stop Time 3,Stop Time 4,Stop Time 5,Stop Time 6,Stop Time 7,Stop Time 8,Stop Time 9,Stop Time 10,Stop Time 11,Stop Time 12,Stop Time 13,Stop Time 14,Stop Time 15,Stop Time 16,Stop Time 17,Stop Time 18,Stop Time 19,Stop Time 20,Stop Time 21,Stop Time 22,Stop Time 23,Stop Time 24,Stop Time 25,Stop Time 26,Stop Time 27,Stop Time 28,Stop Time 29,Stop Time 30,Stop Time 31,Stop Time 32,Stop Time 33,Stop Time 34,Stop Time 35,Stop Time 36,Stop Time 37,Stop Time 38,Stop Time 39,Stop Time 40,Stop Time 41,Stop Time 42,Stop Time 43,Stop Time 44,Stop Time 45,Stop Time 46,Stop Time 47,Stop Time 48,Stop Time 49,Stop Time 50,Stop Time 51,Stop Time 52,Stop Time 53,Stop Time 54,Stop Time 55,Stop Time 56,Stop Time 57,Stop Time 58,Stop Time 59,Stop Time 60,Stop Time 61,Stop Time 62,Stop Time 63,Stop Time 64,Stop Time 65,Stop Time 66,Stop Time 67,Stop Time 68,Stop Time 69,Stop Time 70,Stop Time 71,Stop Time 72,Stop Time 73,Stop Time 74,Stop Time 75,Stop Time 76,Stop Time 77,Stop Time 78,Stop Island,Time_Count,Stops - City Name - Stop Island,Longitude_Final,Latitude_Final,Bus_Stop_ID,Next_Bus_Stop_ID,Bus_Stop_Next_Bus_Stop,Bus_Terminal
302,Victoria - Ramla,Seminarju,"Ir-Rabat, Ghawdex","Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",07:05,08:05,09:05,10:05,11:05,12:05,13:05,14:05,15:05,16:05,17:05,18:05,19:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,13,"Seminarju - Ir-Rabat, Ghawdex - GOZO STOP",14.240284,36.0415174,Stop_1161,Stop_1162,Stop_1161_to_Stop_1162,0
302,Victoria - Ramla,Hali,In-Nadur,"Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",07:19,08:21,09:21,10:21,11:21,12:21,13:21,14:21,15:21,16:21,17:21,18:21,19:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,13,Hali - In-Nadur - GOZO STOP,14.2921016,36.0466653,Stop_1176,Stop_1177,Stop_1176_to_Stop_1177,0
302,Victoria - Ramla,Ramla,Ir-Ramla,"Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",07:23,08:25,09:25,10:25,11:25,12:25,13:25,14:25,15:25,16:25,17:25,18:25,19:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,13,Ramla - Ir-Ramla - GOZO STOP,14.2850244,36.0576998,Stop_1178,,,1
306,Victoria - Xlendi - Victoria,Xlendi,Ix-Xlendi,"Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",05:19,07:02,08:13,09:14,10:14,11:14,12:14,13:14,14:14,15:14,16:13,17:12,18:12,19:11,20:11,21:11,22:01,23:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,18,Xlendi - Ix-Xlendi - GOZO STOP,14.2184355,36.0306763,Stop_1245,Stop_1246,Stop_1245_to_Stop_1246,0
308,Victoria - Ghasri - Victoria,Demnija,"Ir-Rabat, Ghawdex","Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",05:01,05:56,06:57,07:57,08:57,09:57,10:57,11:57,12:57,13:57,14:57,15:57,16:57,17:57,18:57,19:57,20:57,21:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,18,"Demnija - Ir-Rabat, Ghawdex - GOZO STOP",14.241622,36.0465443,Stop_1275,Stop_1276,Stop_1275_to_Stop_1276,0
310,Victoria - Marsalforn - Victoria,Kapuccini,"Ir-Rabat, Ghawdex","Wednesday, Thursday, Friday, Monday, Tuesday, Sunday",05:32,06:17,07:02,07:32,08:02,08:32,09:17,10:02,10:47,11:32,12:17,13:02,13:47,14:32,15:17,16:02,16:47,17:32,18:17,19:02,19:47,20:32,21:32,22:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOZO STOP,24,"Kapuccini - Ir-Rabat, Ghawdex - GOZO STOP",14.2429338,36.0463904,Stop_1302,Stop_1303,Stop_1302_to_Stop_1303,0
